Time;data1;data2
02/12/2019 02:21:40;16551.53515625;357.531767272949
02/12/2019 02:21:50;16504.900390625;357.543836975098
02/12/2019 02:22:00;16522.412109375;357.543836975098
02/12/2019 02:22:10;16521.119140625;357.532026672363
02/12/2019 02:22:20;16579.416015625;357.524717712402
02/12/2019 02:22:30;16583.46484375;357.576773071289
02/12/2019 02:22:40;16551.181640625;357.613088989258
02/12/2019 02:22:50;16529.607421875;357.570394897461
02/12/2019 02:23:00;16474.19921875;357.557905578613
02/12/2019 02:23:10;16512.498046875;357.5630859375
02/12/2019 02:23:20;16530.48828125;357.543898010254
02/12/2019 02:23:30;16536.505859375;357.53200378418
02/12/2019 02:23:40;16548.431640625;357.522406005859
02/12/2019 02:23:50;16520.775390625;357.496405029297
02/12/2019 02:24:00;16509.556640625;357.469953918457
02/12/2019 02:24:10;16528.810546875;357.458090209961
02/12/2019 02:24:20;16540.166015625;357.455549621582
02/12/2019 02:24:30;16563.51171875;357.439176940918
02/12/2019 02:24:40;16546.2109375;357.424536132812
02/12/2019 02:24:50;16549.208984375;357.431799316406
02/12/2019 02:25:00;16531.16796875;357.43881072998
02/12/2019 02:25:10;16505.40625;357.441389465332
02/12/2019 02:25:20;16575.88671875;357.424719238281
02/12/2019 02:25:30;16594.314453125;357.408018493652
02/12/2019 02:25:40;16643.658203125;357.388998413086
02/12/2019 02:25:50;16668.4375;357.384001159668
02/12/2019 02:26:00;16555.775390625;357.403044128418
02/12/2019 02:26:10;16488.791015625;357.410360717773
02/12/2019 02:26:20;16523.41015625;357.424398803711
02/12/2019 02:26:30;16598.791015625;357.431913757324
02/12/2019 02:26:40;16648.64453125;357.448179626465
02/12/2019 02:26:50;16565.630859375;357.477079772949
02/12/2019 02:27:00;16570.775390625;357.48415222168
02/12/2019 02:27:10;16636.427734375;357.47250213623
02/12/2019 02:27:20;16555.994140625;357.441412353516
02/12/2019 02:27:30;16504.154296875;357.431745910644
02/12/2019 02:27:40;16499.400390625;357.434164428711
02/12/2019 02:27:50;16466.96875;357.438887023926
02/12/2019 02:28:00;16416.8671875;357.434255981445
02/12/2019 02:28:10;16439.39453125;357.441175842285
02/12/2019 02:28:20;16550.134765625;357.455648803711
02/12/2019 02:28:30;16567.1484375;357.460310363769
02/12/2019 02:28:40;16531.388671875;357.462828063965
02/12/2019 02:28:50;16584.478515625;357.462728881836
02/12/2019 02:29:00;16602.404296875;357.451010131836
02/12/2019 02:29:10;16622.259765625;357.42237701416
02/12/2019 02:29:20;16593.62109375;357.403234863281
02/12/2019 02:29:30;16569.18359375;357.398374938965
02/12/2019 02:29:40;16576.431640625;357.384275817871
02/12/2019 02:29:50;16499.66796875;357.383932495117
02/12/2019 02:30:00;16462.869140625;357.407865905762
02/12/2019 02:30:10;16515.150390625;357.403273010254
02/12/2019 02:30:20;16560.564453125;357.381796264648
02/12/2019 02:30:30;16565.541015625;357.37688293457
02/12/2019 02:30:40;16532.220703125;357.367552185059
02/12/2019 02:30:50;16568.34765625;357.348379516602
02/12/2019 02:31:00;16556.109375;357.343557739258
02/12/2019 02:31:10;16464;357.336470031738
02/12/2019 02:31:20;16525.578125;357.338697814941
02/12/2019 02:31:30;16564.154296875;357.34359588623
02/12/2019 02:31:40;16526.18359375;357.343511962891
02/12/2019 02:31:50;16472.94921875;357.381353759766
02/12/2019 02:32:00;16547.537109375;357.415083312988
02/12/2019 02:32:10;16654.603515625;357.412718200684
02/12/2019 02:32:20;16602.5546875;357.398504638672
02/12/2019 02:32:30;16575.279296875;357.360525512695
02/12/2019 02:32:40;16593.341796875;357.345831298828
02/12/2019 02:32:50;16589.083984375;357.369680786133
02/12/2019 02:33:00;16493.423828125;357.381704711914
02/12/2019 02:33:10;16466.3359375;357.379339599609
02/12/2019 02:33:20;16530.80078125;357.393453979492
02/12/2019 02:33:30;16568.427734375;357.410314941406
02/12/2019 02:33:40;16565.845703125;357.407957458496
02/12/2019 02:33:50;16557.509765625;357.410269165039
02/12/2019 02:34:00;16599.537109375;357.405645751953
02/12/2019 02:34:10;16647.220703125;357.39365234375
02/12/2019 02:34:20;16620.6171875;357.391241455078
02/12/2019 02:34:30;16501.666015625;357.370001220703
02/12/2019 02:34:40;16550.892578125;357.331800842285
02/12/2019 02:34:50;16634.78125;357.322027587891
02/12/2019 02:35:00;16568.619140625;357.326895141602
02/12/2019 02:35:10;16563.314453125;357.317404174805
02/12/2019 02:35:20;16606.9921875;357.314901733398
02/12/2019 02:35:30;16628.310546875;357.305555725098
02/12/2019 02:35:40;16644.03125;357.30998840332
02/12/2019 02:35:50;16633.88671875;357.333975219727
02/12/2019 02:36:00;16648.9140625;357.310461425781
02/12/2019 02:36:10;16654.998046875;357.295736694336
02/12/2019 02:36:20;16578.01171875;357.305456542969
02/12/2019 02:36:30;16589.5546875;357.298284912109
02/12/2019 02:36:40;16596.40625;357.293516540527
02/12/2019 02:36:50;16542.84375;357.291105651855
02/12/2019 02:37:00;16567.892578125;357.309996032715
02/12/2019 02:37:10;16526.326171875;357.338697814941
02/12/2019 02:37:20;16520.259765625;357.324713134766
02/12/2019 02:37:30;16574.1484375;357.324255371094
02/12/2019 02:37:40;16601.03125;357.34123840332
02/12/2019 02:37:50;16594.265625;357.343466186523
02/12/2019 02:38:00;16590.8046875;357.357817077637
02/12/2019 02:38:10;16600.830078125;357.353186035156
02/12/2019 02:38:20;16532.9921875;357.336470031738
02/12/2019 02:38:30;16484.455078125;357.326887512207
02/12/2019 02:38:40;16505.21484375;357.333929443359
02/12/2019 02:38:50;16538.08203125;357.336470031738
02/12/2019 02:39:00;16557.400390625;357.329252624512
02/12/2019 02:39:10;16621.69921875;357.329252624512
02/12/2019 02:39:20;16653.5546875;357.329252624512
02/12/2019 02:39:30;16655.037109375;357.329252624512
02/12/2019 02:39:40;16691.39453125;357.315077209473
02/12/2019 02:39:50;16635.29296875;357.305364990234
02/12/2019 02:40:00;16598.275390625;357.317266845703
02/12/2019 02:40:10;16578.693359375;357.322119140625
02/12/2019 02:40:20;16582.083984375;357.314993286133
02/12/2019 02:40:30;16630.37890625;357.314901733398
02/12/2019 02:40:40;16597.4140625;357.314993286133
02/12/2019 02:40:50;16536.390625;357.317266845703
02/12/2019 02:41:00;16507.67578125;357.329206848144
02/12/2019 02:41:10;16527.0625;357.326933288574
02/12/2019 02:41:20;16600.759765625;357.312628173828
02/12/2019 02:41:30;16654.48046875;357.314863586426
02/12/2019 02:41:40;16643.28515625;357.310308837891
02/12/2019 02:41:50;16647.392578125;357.307691955566
02/12/2019 02:42:00;16685.4921875;357.307897949219
02/12/2019 02:42:10;16628.677734375;357.307691955566
02/12/2019 02:42:20;16597.294921875;357.300810241699
02/12/2019 02:42:30;16618.041015625;357.291021728516
02/12/2019 02:42:40;16550.8671875;357.279341125488
02/12/2019 02:42:50;16499.80859375;357.271971130371
02/12/2019 02:43:00;16584.025390625;357.300588989258
02/12/2019 02:43:10;16596.4453125;357.295980834961
02/12/2019 02:43:20;16568.919921875;357.300512695312
02/12/2019 02:43:30;16548.0234375;357.32448425293
02/12/2019 02:43:40;16543.39453125;357.331594848633
02/12/2019 02:43:50;16608.1640625;357.329306030273
02/12/2019 02:44:00;16643.857421875;357.314970397949
02/12/2019 02:44:10;16606.974609375;357.314924621582
02/12/2019 02:44:20;16575.59375;357.31259765625
02/12/2019 02:44:30;16596.94921875;357.31251373291
02/12/2019 02:44:40;16598.251953125;357.333898925781
02/12/2019 02:44:50;16626.900390625;357.32707824707
02/12/2019 02:45:00;16613.3203125;357.305410766602
02/12/2019 02:45:10;16543.494140625;357.329054260254
02/12/2019 02:45:20;16539.42578125;357.331816101074
02/12/2019 02:45:30;16597.232421875;357.324392700195
02/12/2019 02:45:40;16603.095703125;357.34115447998
02/12/2019 02:45:50;16588.380859375;357.345922851562
02/12/2019 02:46:00;16630.408203125;357.360151672363
02/12/2019 02:46:10;16675.96484375;357.348524475098
02/12/2019 02:46:20;16643.6953125;357.31975402832
02/12/2019 02:46:30;16583.705078125;357.326773071289
02/12/2019 02:46:40;16540.162109375;357.336424255371
02/12/2019 02:46:50;16545.212890625;357.32219543457
02/12/2019 02:47:00;16560.859375;357.317274475098
02/12/2019 02:47:10;16589.302734375;357.331579589844
02/12/2019 02:47:20;16616.318359375;357.331694030762
02/12/2019 02:47:30;16627.62890625;357.329214477539
02/12/2019 02:47:40;16607.470703125;357.32219543457
02/12/2019 02:47:50;16596.3828125;357.310179138184
02/12/2019 02:48:00;16535.654296875;357.312544250488
02/12/2019 02:48:10;16499.96484375;357.314947509766
02/12/2019 02:48:20;16536.666015625;357.307852172852
02/12/2019 02:48:30;16561.12109375;357.293547058105
02/12/2019 02:48:40;16593.33203125;357.291067504883
02/12/2019 02:48:50;16616.263671875;357.291143798828
02/12/2019 02:49:00;16614.447265625;357.291067504883
02/12/2019 02:49:10;16596.0390625;357.317167663574
02/12/2019 02:49:20;16583.619140625;357.317495727539
02/12/2019 02:49:30;16604.04296875;357.281675720215
02/12/2019 02:49:40;16594.251953125;357.271994018555
02/12/2019 02:49:50;16574.482421875;357.295729064941
02/12/2019 02:50:00;16587.560546875;357.32204284668
02/12/2019 02:50:10;16571.859375;357.305586242676
02/12/2019 02:50:20;16569.103515625;357.314703369141
02/12/2019 02:50:30;16526.904296875;357.32716217041
02/12/2019 02:50:40;16484.5;357.305410766602
02/12/2019 02:50:50;16535.185546875;357.31251373291
02/12/2019 02:51:00;16534.021484375;357.310247802734
02/12/2019 02:51:10;16545.62890625;357.321943664551
02/12/2019 02:51:20;16633.404296875;357.35775604248
02/12/2019 02:51:30;16618.4609375;357.362699890137
02/12/2019 02:51:40;16597.1796875;357.374395751953
02/12/2019 02:51:50;16592.240234375;357.400740051269
02/12/2019 02:52:00;16602.568359375;357.386579895019
02/12/2019 02:52:10;16652.857421875;357.367399597168
02/12/2019 02:52:20;16612.58203125;357.372137451172
02/12/2019 02:52:30;16501.91015625;357.36036529541
02/12/2019 02:52:40;16491.3984375;357.364897155762
02/12/2019 02:52:50;16558.9296875;357.376974487305
02/12/2019 02:53:00;16578.904296875;357.369772338867
02/12/2019 02:53:10;16605.375;357.37216796875
02/12/2019 02:53:20;16633.1015625;357.374540710449
02/12/2019 02:53:30;16619.10546875;357.379309082031
02/12/2019 02:53:40;16604.302734375;357.36508026123
02/12/2019 02:53:50;16630.73046875;357.345953369141
02/12/2019 02:54:00;16671.595703125;357.336431884766
02/12/2019 02:54:10;16635.02734375;357.312620544434
02/12/2019 02:54:20;16536.630859375;357.295874023437
02/12/2019 02:54:30;16498.2421875;357.298246765137
02/12/2019 02:54:40;16483.30859375;357.295889282227
02/12/2019 02:54:50;16502.490234375;357.286352539062
02/12/2019 02:55:00;16512.357421875;357.305326843262
02/12/2019 02:55:10;16511.54296875;357.331625366211
02/12/2019 02:55:20;16595.990234375;357.345899963379
02/12/2019 02:55:30;16604.20703125;357.353109741211
02/12/2019 02:55:40;16579.646484375;357.331694030762
02/12/2019 02:55:50;16625.595703125;357.307829284668
02/12/2019 02:56:00;16611.74609375;357.305380249023
02/12/2019 02:56:10;16586.8046875;357.345327758789
02/12/2019 02:56:20;16608.19921875;357.367735290527
02/12/2019 02:56:30;16599.626953125;357.353094482422
02/12/2019 02:56:40;16535.578125;357.372045898437
02/12/2019 02:56:50;16530.94140625;357.386503601074
02/12/2019 02:57:00;16581.65234375;357.386442565918
02/12/2019 02:57:10;16603.83203125;357.412573242187
02/12/2019 02:57:20;16622.61328125;357.419943237305
02/12/2019 02:57:30;16689.486328125;357.415022277832
02/12/2019 02:57:40;16675.90625;357.412771606445
02/12/2019 02:57:50;16577.736328125;357.391302490234
02/12/2019 02:58:00;16548.44921875;357.384077453613
02/12/2019 02:58:10;16493.2109375;357.37225189209
02/12/2019 02:58:20;16475.791015625;357.367338562012
02/12/2019 02:58:30;16490.41796875;357.400633239746
02/12/2019 02:58:40;16499.78125;357.424620056152
02/12/2019 02:58:50;16578.724609375;357.403257751465
02/12/2019 02:59:00;16618.763671875;357.39829864502
02/12/2019 02:59:10;16568.02734375;357.405599975586
02/12/2019 02:59:20;16483.353515625;357.39600982666
02/12/2019 02:59:30;16497.462890625;357.400747680664
02/12/2019 02:59:40;16507.7578125;357.398443603516
02/12/2019 02:59:50;16530.990234375;357.372305297852
02/12/2019 03:00:00;16566.482421875;357.364950561523
02/12/2019 03:00:10;16603.8203125;357.391157531738
02/12/2019 03:00:20;16610.142578125;357.405546569824
02/12/2019 03:00:30;16548.24609375;357.386671447754
02/12/2019 03:00:40;16578.05859375;357.403479003906
02/12/2019 03:00:50;16595.890625;357.439237976074
02/12/2019 03:01:00;16581.0546875;357.443571472168
02/12/2019 03:01:10;16563.150390625;357.441511535644
02/12/2019 03:01:20;16555.69921875;357.424711608887
02/12/2019 03:01:30;16611.787109375;357.41985168457
02/12/2019 03:01:40;16664.470703125;357.429266357422
02/12/2019 03:01:50;16589.865234375;357.448416137695
02/12/2019 03:02:00;16537;357.44377746582
02/12/2019 03:02:10;16525.275390625;357.429388427734
02/12/2019 03:02:20;16527.220703125;357.429388427734
02/12/2019 03:02:30;16574.126953125;357.429388427734
02/12/2019 03:02:40;16553.74609375;357.438909912109
02/12/2019 03:02:50;16548.470703125;357.457922363281
02/12/2019 03:03:00;16573.826171875;357.45818939209
02/12/2019 03:03:10;16604.46875;357.432089233398
02/12/2019 03:03:20;16658.048828125;357.429121398926
02/12/2019 03:03:30;16542.75;357.403929138184
02/12/2019 03:03:40;16459.13671875;357.383688354492
02/12/2019 03:03:50;16453.171875;357.410223388672
02/12/2019 03:04:00;16455.42578125;357.415083312988
02/12/2019 03:04:10;16496.298828125;357.429121398926
02/12/2019 03:04:20;16541.287109375;357.453062438965
02/12/2019 03:04:30;16642.73046875;357.446394348145
02/12/2019 03:04:40;16691.8671875;357.434072875977
02/12/2019 03:04:50;16670.666015625;357.410848999023
02/12/2019 03:05:00;16618.001953125;357.386381530762
02/12/2019 03:05:10;16528.77734375;357.405279541016
02/12/2019 03:05:20;16480.455078125;357.398794555664
02/12/2019 03:05:30;16489.90234375;357.405020141602
02/12/2019 03:05:40;16474.541015625;357.438841247559
02/12/2019 03:05:50;16527.921875;357.436674499512
02/12/2019 03:06:00;16584.62890625;357.434072875977
02/12/2019 03:06:10;16661.328125;357.429571533203
02/12/2019 03:06:20;16701.15234375;357.443258666992
02/12/2019 03:06:30;16669.951171875;357.439451599121
02/12/2019 03:06:40;16619.34375;357.405630493164
02/12/2019 03:06:50;16584.359375;357.400778198242
02/12/2019 03:07:00;16580.025390625;357.389074707031
02/12/2019 03:07:10;16506.326171875;357.402685546875
02/12/2019 03:07:20;16493.814453125;357.410635375977
02/12/2019 03:07:30;16488.1640625;357.391241455078
02/12/2019 03:07:40;16510.96484375;357.412313842773
02/12/2019 03:07:50;16547.19921875;357.422529602051
02/12/2019 03:08:00;16563.74609375;357.410314941406
02/12/2019 03:08:10;16579.326171875;357.412649536133
02/12/2019 03:08:20;16570.41015625;357.405722045898
02/12/2019 03:08:30;16539.78515625;357.400686645508
02/12/2019 03:08:40;16583.37109375;357.400877380371
02/12/2019 03:08:50;16577.720703125;357.382002258301
02/12/2019 03:09:00;16529.798828125;357.360395812988
02/12/2019 03:09:10;16532.81640625;357.374098205566
02/12/2019 03:09:20;16465.435546875;357.407682800293
02/12/2019 03:09:30;16483.70703125;357.431524658203
02/12/2019 03:09:40;16558.28125;357.446035766602
02/12/2019 03:09:50;16580.7265625;357.462477111816
02/12/2019 03:10:00;16586.720703125;357.467741394043
02/12/2019 03:10:10;16592.4375;357.443975830078
02/12/2019 03:10:20;16624.888671875;357.429388427734
02/12/2019 03:10:30;16662.4453125;357.427053833008
02/12/2019 03:10:40;16649.837890625;357.40594329834
02/12/2019 03:10:50;16572.595703125;357.388815307617
02/12/2019 03:11:00;16503.943359375;357.412298583984
02/12/2019 03:11:10;16558.474609375;357.443518066406
02/12/2019 03:11:20;16596.599609375;357.457914733887
02/12/2019 03:11:30;16568.9765625;357.467451477051
02/12/2019 03:11:40;16572.66796875;357.453596496582
02/12/2019 03:11:50;16649.716796875;357.42481842041
02/12/2019 03:12:00;16710.412109375;357.394064331055
02/12/2019 03:12:10;16677.583984375;357.362814331055
02/12/2019 03:12:20;16584.34765625;357.376486206055
02/12/2019 03:12:30;16495.919921875;357.41245880127
02/12/2019 03:12:40;16477.27734375;357.417601013184
02/12/2019 03:12:50;16535.369140625;357.419683837891
02/12/2019 03:13:00;16588.998046875;357.412985229492
02/12/2019 03:13:10;16573.70703125;357.391325378418
02/12/2019 03:13:20;16613.48828125;357.386473083496
02/12/2019 03:13:30;16644;357.386473083496
02/12/2019 03:13:40;16626.34765625;357.381788635254
02/12/2019 03:13:50;16589.708984375;357.386312866211
02/12/2019 03:14:00;16563.0078125;357.386633300781
02/12/2019 03:14:10;16511.361328125;357.398031616211
02/12/2019 03:14:20;16503.92578125;357.426885986328
02/12/2019 03:14:30;16553.30078125;357.424787902832
02/12/2019 03:14:40;16564.0546875;357.429151916504
02/12/2019 03:14:50;16609.818359375;357.446043395996
02/12/2019 03:15:00;16596.375;357.450811767578
02/12/2019 03:15:10;16615.572265625;357.448538208008
02/12/2019 03:15:20;16629.814453125;357.450758361816
02/12/2019 03:15:30;16546.59765625;357.441564941406
02/12/2019 03:15:40;16532.369140625;357.417570495605
02/12/2019 03:15:50;16553.9765625;357.419706726074
02/12/2019 03:16:00;16561.12109375;357.424696350098
02/12/2019 03:16:10;16537.537109375;357.41985168457
02/12/2019 03:16:20;16557.7890625;357.426893615723
02/12/2019 03:16:30;16586.291015625;357.408323669434
02/12/2019 03:16:40;16501.216796875;357.395819091797
02/12/2019 03:16:50;16476.166015625;357.412664794922
02/12/2019 03:17:00;16572.220703125;357.39397277832
02/12/2019 03:17:10;16582.3515625;357.381552124023
02/12/2019 03:17:20;16581.388671875;357.372450256348
02/12/2019 03:17:30;16560.54296875;357.369566345215
02/12/2019 03:17:40;16539.91015625;357.379415893555
02/12/2019 03:17:50;16580.6640625;357.376867675781
02/12/2019 03:18:00;16517.818359375;357.374655151367
02/12/2019 03:18:10;16517.396484375;357.374433898926
02/12/2019 03:18:20;16588.837890625;357.37469329834
02/12/2019 03:18:30;16606.46875;357.365057373047
02/12/2019 03:18:40;16620.517578125;357.360289001465
02/12/2019 03:18:50;16600.794921875;357.348509216309
02/12/2019 03:19:00;16528.62109375;357.343466186523
02/12/2019 03:19:10;16465.4609375;357.345999145508
02/12/2019 03:19:20;16474.30078125;357.343557739258
02/12/2019 03:19:30;16427.947265625;357.345907592773
02/12/2019 03:19:40;16450.640625;357.376440429687
02/12/2019 03:19:50;16505.13671875;357.391508483887
02/12/2019 03:20:00;16461.259765625;357.407354736328
02/12/2019 03:20:10;16497.107421875;357.457647705078
02/12/2019 03:20:20;16554.359375;357.456022644043
02/12/2019 03:20:30;16590.677734375;357.443533325195
02/12/2019 03:20:40;16605.427734375;357.44386138916
02/12/2019 03:20:50;16623.40625;357.413069152832
02/12/2019 03:21:00;16629.42578125;357.409986877441
02/12/2019 03:21:10;16523.70703125;357.43173828125
02/12/2019 03:21:20;16525.546875;357.42946472168
02/12/2019 03:21:30;16534.19921875;357.438688659668
02/12/2019 03:21:40;16475.455078125;357.464956665039
02/12/2019 03:21:50;16509.12109375;357.481764221191
02/12/2019 03:22:00;16568.75390625;357.460836791992
02/12/2019 03:22:10;16616.783203125;357.429472351074
02/12/2019 03:22:20;16578.169921875;357.417601013184
02/12/2019 03:22:30;16645.904296875;357.384527587891
02/12/2019 03:22:40;16694.5703125;357.371946716309
02/12/2019 03:22:50;16603.875;357.381781005859
02/12/2019 03:23:00;16556.236328125;357.367529296875
02/12/2019 03:23:10;16541.7578125;357.353155517578
02/12/2019 03:23:20;16554.462890625;357.357733154297
02/12/2019 03:23:30;16560.224609375;357.388571166992
02/12/2019 03:23:40;16572.404296875;357.415022277832
02/12/2019 03:23:50;16589.068359375;357.408094787598
02/12/2019 03:24:00;16616.0078125;357.386602783203
02/12/2019 03:24:10;16673.1484375;357.388700866699
02/12/2019 03:24:20;16699.091796875;357.398428344727
02/12/2019 03:24:30;16647.9765625;357.412474060059
02/12/2019 03:24:40;16599.578125;357.412947082519
02/12/2019 03:24:50;16522.029296875;357.414717102051
02/12/2019 03:25:00;16479.80078125;357.434164428711
02/12/2019 03:25:10;16505.439453125;357.448278808594
02/12/2019 03:25:20;16521.501953125;357.465124511719
02/12/2019 03:25:30;16584.650390625;357.469892883301
02/12/2019 03:25:40;16610.228515625;357.474661254883
02/12/2019 03:25:50;16585.990234375;357.486479187012
02/12/2019 03:26:00;16652.83203125;357.472662353516
02/12/2019 03:26:10;16649.119140625;357.462568664551
02/12/2019 03:26:20;16620.083984375;357.45590057373
02/12/2019 03:26:30;16630.46484375;357.431806945801
02/12/2019 03:26:40;16609.4921875;357.43645324707
02/12/2019 03:26:50;16588.314453125;357.446051025391
02/12/2019 03:27:00;16566.896484375;357.436697387695
02/12/2019 03:27:10;16569.7265625;357.426969909668
02/12/2019 03:27:20;16613.3125;357.417639160156
02/12/2019 03:27:30;16601.1328125;357.431394958496
02/12/2019 03:27:40;16548.552734375;357.441557312012
02/12/2019 03:27:50;16583.34765625;357.422270202637
02/12/2019 03:28:00;16592.55859375;357.412802124023
02/12/2019 03:28:10;16514.267578125;357.410246276855
02/12/2019 03:28:20;16464.9140625;357.415083312988
02/12/2019 03:28:30;16467.015625;357.415083312988
02/12/2019 03:28:40;16518.9921875;357.417440795898
02/12/2019 03:28:50;16556.26171875;357.438688659668
02/12/2019 03:29:00;16496.056640625;357.441549682617
02/12/2019 03:29:10;16492.0234375;357.424620056152
02/12/2019 03:29:20;16570.10546875;357.44345703125
02/12/2019 03:29:30;16566.232421875;357.429808044434
02/12/2019 03:29:40;16489.7109375;357.400709533691
02/12/2019 03:29:50;16510.599609375;357.424353027344
02/12/2019 03:30:00;16570.068359375;357.443701171875
02/12/2019 03:30:10;16574.74609375;357.443701171875
02/12/2019 03:30:20;16596.833984375;357.446043395996
02/12/2019 03:30:30;16531.923828125;357.46721496582
02/12/2019 03:30:40;16538.142578125;357.495901489258
02/12/2019 03:30:50;16616;357.505690002441
02/12/2019 03:31:00;16586.708984375;357.50334777832
02/12/2019 03:31:10;16572.03515625;357.486860656738
02/12/2019 03:31:20;16589.4296875;357.469969177246
02/12/2019 03:31:30;16512.828125;357.455824279785
02/12/2019 03:31:40;16427.470703125;357.439009094238
02/12/2019 03:31:50;16533.56640625;357.424780273437
02/12/2019 03:32:00;16634.08984375;357.461981201172
02/12/2019 03:32:10;16640.6171875;357.470594787598
02/12/2019 03:32:20;16542.916015625;357.43173828125
02/12/2019 03:32:30;16505.84375;357.431814575195
02/12/2019 03:32:40;16580.96875;357.462217712402
02/12/2019 03:32:50;16570.619140625;357.491461181641
02/12/2019 03:33:00;16601.513671875;357.458471679687
02/12/2019 03:33:10;16553.994140625;357.427046203613
02/12/2019 03:33:20;16541.50390625;357.434004211426
02/12/2019 03:33:30;16589.2734375;357.43197479248
02/12/2019 03:33:40;16569.87890625;357.422193908691
02/12/2019 03:33:50;16569.921875;357.424620056152
02/12/2019 03:34:00;16535.490234375;357.441046142578
02/12/2019 03:34:10;16538.85546875;357.434545898437
02/12/2019 03:34:20;16549.908203125;357.422048950195
02/12/2019 03:34:30;16561.92578125;357.429472351074
02/12/2019 03:34:40;16576.494140625;357.438696289062
02/12/2019 03:34:50;16555.375;357.448545837402
02/12/2019 03:35:00;16592.1484375;357.455427551269
02/12/2019 03:35:10;16586.78125;357.451124572754
02/12/2019 03:35:20;16545.294921875;357.476393127441
02/12/2019 03:35:30;16620.97265625;357.510610961914
02/12/2019 03:35:40;16616.462890625;357.500921630859
02/12/2019 03:35:50;16506.3359375;357.526731872559
02/12/2019 03:36:00;16485.625;357.543989562988
02/12/2019 03:36:10;16526.302734375;357.522566223144
02/12/2019 03:36:20;16529.439453125;357.510458374023
02/12/2019 03:36:30;16491.599609375;357.510458374023
02/12/2019 03:36:40;16468.69140625;357.52922668457
02/12/2019 03:36:50;16486.275390625;357.532179260254
02/12/2019 03:37:00;16557.775390625;357.517576599121
02/12/2019 03:37:10;16563.560546875;357.517645263672
02/12/2019 03:37:20;16541.7109375;357.515226745605
02/12/2019 03:37:30;16578.478515625;357.510534667969
02/12/2019 03:37:40;16590.53125;357.498648071289
02/12/2019 03:37:50;16511.009765625;357.510160827637
02/12/2019 03:38:00;16516.8984375;357.527182006836
02/12/2019 03:38:10;16537.5625;357.517721557617
02/12/2019 03:38:20;16512.091796875;357.508108520508
02/12/2019 03:38:30;16583.62109375;357.472822570801
02/12/2019 03:38:40;16624.6328125;357.436582946777
02/12/2019 03:38:50;16630.935546875;357.441206359863
02/12/2019 03:39:00;16620.59765625;357.434378051758
02/12/2019 03:39:10;16579.84765625;357.408110046387
02/12/2019 03:39:20;16608.396484375;357.407751464844
02/12/2019 03:39:30;16665.560546875;357.424543762207
02/12/2019 03:39:40;16675.5703125;357.424696350098
02/12/2019 03:39:50;16630.42578125;357.424543762207
02/12/2019 03:40:00;16556.953125;357.441130065918
02/12/2019 03:40:10;16494.59375;357.462629699707
02/12/2019 03:40:20;16555.65625;357.462919616699
02/12/2019 03:40:30;16627.103515625;357.450888061523
02/12/2019 03:40:40;16494.837890625;357.493086242676
02/12/2019 03:40:50;16431.0546875;357.52028503418
02/12/2019 03:41:00;16480.962890625;357.507963562012
02/12/2019 03:41:10;16531.28515625;357.503485107422
02/12/2019 03:41:20;16523.5703125;357.498434448242
02/12/2019 03:41:30;16495.05078125;357.512739562988
02/12/2019 03:41:40;16538.09375;357.529386901855
02/12/2019 03:41:50;16585.396484375;357.524977111816
02/12/2019 03:42:00;16585.556640625;357.501066589355
02/12/2019 03:42:10;16545.69921875;357.479643249512
02/12/2019 03:42:20;16566.5546875;357.467543029785
02/12/2019 03:42:30;16563.53515625;357.469892883301
02/12/2019 03:42:40;16538.205078125;357.465254211426
02/12/2019 03:42:50;16558.7734375;357.446226501465
02/12/2019 03:43:00;16531.51171875;357.436521911621
02/12/2019 03:43:10;16482.892578125;357.4625
02/12/2019 03:43:20;16470.857421875;357.477186584473
02/12/2019 03:43:30;16490.083984375;357.465185546875
02/12/2019 03:43:40;16520.568359375;357.453344726562
02/12/2019 03:43:50;16515.125;357.453131103516
02/12/2019 03:44:00;16495.23828125;357.455702209473
02/12/2019 03:44:10;16538.005859375;357.472044372559
02/12/2019 03:44:20;16560.021484375;357.479650878906
02/12/2019 03:44:30;16558.2421875;357.448629760742
02/12/2019 03:44:40;16608.869140625;357.429441833496
02/12/2019 03:44:50;16588.814453125;357.424620056152
02/12/2019 03:45:00;16510.6640625;357.424620056152
02/12/2019 03:45:10;16507.60546875;357.429342651367
02/12/2019 03:45:20;16526.25;357.427084350586
02/12/2019 03:45:30;16542.16796875;357.41985168457
02/12/2019 03:45:40;16585.935546875;357.445791625977
02/12/2019 03:45:50;16621.53515625;357.467596435547
02/12/2019 03:46:00;16602.26953125;357.488714599609
02/12/2019 03:46:10;16518.43359375;357.496366882324
02/12/2019 03:46:20;16528.83203125;357.479437255859
02/12/2019 03:46:30;16547.775390625;357.477133178711
02/12/2019 03:46:40;16522.173828125;357.493536376953
02/12/2019 03:46:50;16501.880859375;357.515226745605
02/12/2019 03:47:00;16540.07421875;357.512869262695
02/12/2019 03:47:10;16523.359375;357.505743408203
02/12/2019 03:47:20;16580.095703125;357.496206665039
02/12/2019 03:47:30;16724.662109375;357.47958984375
02/12/2019 03:47:40;16663.111328125;357.472257995605
02/12/2019 03:47:50;16635.84375;357.448767089844
02/12/2019 03:48:00;16683.69921875;357.408056640625
02/12/2019 03:48:10;16603.89453125;357.39600982666
02/12/2019 03:48:20;16513.966796875;357.39600982666
